datetime,Price,Volume,Settlement Period,hour,quarter,year,dayofyear,dayofmonth,weekofyear,SAP,EU_ETS,Gas,INDO
5/15/2018 15:00,49.11,992.85,31,15,2,2018,135,15,20,18.61,2.313227965,24.23022796,27171
5/15/2018 15:30,50.48,937.5,32,15,2,2018,135,15,20,18.61,2.313227965,24.23022796,28068
5/15/2018 16:00,51.57,1021.4,33,16,2,2018,135,15,20,18.61,2.313227965,24.23022796,29084
5/15/2018 16:30,60.49,919.5,34,16,2,2018,135,15,20,18.61,2.313227965,24.23022796,30099
5/15/2018 17:00,68.33,1002.85,35,17,2,2018,135,15,20,18.61,2.313227965,24.23022796,31105
5/15/2018 17:30,68.41,938.7,36,17,2,2018,135,15,20,18.61,2.313227965,24.23022796,31696
5/15/2018 18:00,71.29,1012.45,37,18,2,2018,135,15,20,18.61,2.313227965,24.23022796,32194
5/15/2018 18:30,74.66,1126.4,38,18,2,2018,135,15,20,18.61,2.313227965,24.23022796,32504
5/15/2018 19:00,69.53,1611.2,39,19,2,2018,135,15,20,18.61,2.313227965,24.23022796,32765
5/15/2018 19:30,61.5,1217.2,40,19,2,2018,135,15,20,18.61,2.313227965,24.23022796,32737
5/15/2018 20:00,59.34,1073.4,41,20,2,2018,135,15,20,18.61,2.313227965,24.23022796,32490
5/15/2018 20:30,56.97,1197.3,42,20,2,2018,135,15,20,18.61,2.313227965,24.23022796,32172
5/15/2018 21:00,52.36,1250.2,43,21,2,2018,135,15,20,18.61,2.313227965,24.23022796,32063
5/15/2018 21:30,51.71,1397.8,44,21,2,2018,135,15,20,18.61,2.313227965,24.23022796,31023
5/15/2018 22:00,52.3,1390.3,45,22,2,2018,135,15,20,18.61,2.313227965,24.23022796,29283
5/15/2018 22:30,50.49,1263.6,46,22,2,2018,135,15,20,18.61,2.313227965,24.23022796,27216
5/15/2018 23:00,48.19,737.75,47,23,2,2018,135,15,20,18.61,2.313227965,24.23022796,25163
5/15/2018 23:30,50.13,526.1,48,23,2,2018,135,15,20,18.61,2.313227965,24.23022796,23605
5/16/2018 0:00,51.3,460.7,1,0,2,2018,136,16,20,18.94,2.444053016,24.69605302,22306
5/16/2018 0:30,48.86,489,2,0,2,2018,136,16,20,18.94,2.444053016,24.69605302,21577
5/16/2018 1:00,47.35,440.1,3,1,2,2018,136,16,20,18.94,2.444053016,24.69605302,21207
5/16/2018 1:30,47.25,325,4,1,2,2018,136,16,20,18.94,2.444053016,24.69605302,21056
5/16/2018 2:00,47.95,386.7,5,2,2,2018,136,16,20,18.94,2.444053016,24.69605302,20750
5/16/2018 2:30,46.91,452.7,6,2,2,2018,136,16,20,18.94,2.444053016,24.69605302,20449
5/16/2018 3:00,45.27,405,7,3,2,2018,136,16,20,18.94,2.444053016,24.69605302,20179
5/16/2018 3:30,44.14,411.15,8,3,2,2018,136,16,20,18.94,2.444053016,24.69605302,19911
5/16/2018 4:00,43.35,429.55,9,4,2,2018,136,16,20,18.94,2.444053016,24.69605302,19778
5/16/2018 4:30,42.61,346.85,10,4,2,2018,136,16,20,18.94,2.444053016,24.69605302,19831
5/16/2018 5:00,42.77,588.7,11,5,2,2018,136,16,20,18.94,2.444053016,24.69605302,20356
5/16/2018 5:30,44.32,546.45,12,5,2,2018,136,16,20,18.94,2.444053016,24.69605302,20888
5/16/2018 6:00,45.92,1222.6,13,6,2,2018,136,16,20,18.94,2.444053016,24.69605302,23435
5/16/2018 6:30,44.38,995.9,14,6,2,2018,136,16,20,18.94,2.444053016,24.69605302,26135
5/16/2018 7:00,51.1,1196.5,15,7,2,2018,136,16,20,18.94,2.444053016,24.69605302,29129
5/16/2018 7:30,53.97,774.95,16,7,2,2018,136,16,20,18.94,2.444053016,24.69605302,30816
5/16/2018 8:00,50.89,513.2,17,8,2,2018,136,16,20,18.94,2.444053016,24.69605302,31701
5/16/2018 8:30,42.33,558,18,8,2,2018,136,16,20,18.94,2.444053016,24.69605302,31667
5/16/2018 9:00,44.51,811.7,19,9,2,2018,136,16,20,18.94,2.444053016,24.69605302,31907
5/16/2018 9:30,45.13,836,20,9,2,2018,136,16,20,18.94,2.444053016,24.69605302,31788
5/16/2018 10:00,45.41,876.45,21,10,2,2018,136,16,20,18.94,2.444053016,24.69605302,31454
5/16/2018 10:30,45.3,1220,22,10,2,2018,136,16,20,18.94,2.444053016,24.69605302,31288
5/16/2018 11:00,45.98,990.7,23,11,2,2018,136,16,20,18.94,2.444053016,24.69605302,31145
5/16/2018 11:30,46.02,914.3,24,11,2,2018,136,16,20,18.94,2.444053016,24.69605302,31142
5/16/2018 12:00,45.64,948.35,25,12,2,2018,136,16,20,18.94,2.444053016,24.69605302,31232
5/16/2018 12:30,45.52,1034.6,26,12,2,2018,136,16,20,18.94,2.444053016,24.69605302,31001
5/16/2018 13:00,47.27,1240.5,27,13,2,2018,136,16,20,18.94,2.444053016,24.69605302,30601
5/16/2018 13:30,46.51,1322.25,28,13,2,2018,136,16,20,18.94,2.444053016,24.69605302,30391
5/16/2018 14:00,45.99,1402,29,14,2,2018,136,16,20,18.94,2.444053016,24.69605302,30121
5/16/2018 14:30,45.93,1415.4,30,14,2,2018,136,16,20,18.94,2.444053016,24.69605302,30046
5/16/2018 15:00,49.66,1175.5,31,15,2,2018,136,16,20,18.94,2.444053016,24.69605302,29950
5/16/2018 15:30,51.36,1070.5,32,15,2,2018,136,16,20,18.94,2.444053016,24.69605302,30456
5/16/2018 16:00,53.61,949.5,33,16,2,2018,136,16,20,18.94,2.444053016,24.69605302,31377
5/16/2018 16:30,62.19,1147.8,34,16,2,2018,136,16,20,18.94,2.444053016,24.69605302,32236
5/16/2018 17:00,63.29,1074.65,35,17,2,2018,136,16,20,18.94,2.444053016,24.69605302,32838
5/16/2018 17:30,64.89,1196.45,36,17,2,2018,136,16,20,18.94,2.444053016,24.69605302,32948
5/16/2018 18:00,62.32,1103.25,37,18,2,2018,136,16,20,18.94,2.444053016,24.69605302,32783
5/16/2018 18:30,61.75,1090.2,38,18,2,2018,136,16,20,18.94,2.444053016,24.69605302,32734
5/16/2018 19:00,53.26,987.95,39,19,2,2018,136,16,20,18.94,2.444053016,24.69605302,32584
5/16/2018 19:30,53.51,825.05,40,19,2,2018,136,16,20,18.94,2.444053016,24.69605302,32402
5/16/2018 20:00,52.1,1021.25,41,20,2,2018,136,16,20,18.94,2.444053016,24.69605302,32352
5/16/2018 20:30,52.09,956.6,42,20,2,2018,136,16,20,18.94,2.444053016,24.69605302,32093
5/16/2018 21:00,49.07,993.7,43,21,2,2018,136,16,20,18.94,2.444053016,24.69605302,32212
5/16/2018 21:30,49.08,908,44,21,2,2018,136,16,20,18.94,2.444053016,24.69605302,31470
5/16/2018 22:00,48.12,1429.5,45,22,2,2018,136,16,20,18.94,2.444053016,24.69605302,29706
5/16/2018 22:30,46.38,1370.85,46,22,2,2018,136,16,20,18.94,2.444053016,24.69605302,27832
5/16/2018 23:00,57.97,439.7,47,23,2,2018,136,16,20,18.94,2.444053016,24.69605302,25758
5/16/2018 23:30,60.22,565.65,48,23,2,2018,136,16,20,18.94,2.444053016,24.69605302,24145
5/17/2018 0:00,53.12,679.85,1,0,2,2018,137,17,20,19.76,2.458956254,25.53295625,22931
5/17/2018 0:30,45,575.85,2,0,2,2018,137,17,20,19.76,2.458956254,25.53295625,22326
5/17/2018 1:00,45.86,344.9,3,1,2,2018,137,17,20,19.76,2.458956254,25.53295625,21914
5/17/2018 1:30,42.37,657.95,4,1,2,2018,137,17,20,19.76,2.458956254,25.53295625,21918
5/17/2018 2:00,47.61,816.25,5,2,2,2018,137,17,20,19.76,2.458956254,25.53295625,21785
5/17/2018 2:30,48.88,752.95,6,2,2,2018,137,17,20,19.76,2.458956254,25.53295625,21550
5/17/2018 3:00,47.81,713.95,7,3,2,2018,137,17,20,19.76,2.458956254,25.53295625,21385
5/17/2018 3:30,44.24,783.05,8,3,2,2018,137,17,20,19.76,2.458956254,25.53295625,21226
5/17/2018 4:00,44.89,757.55,9,4,2,2018,137,17,20,19.76,2.458956254,25.53295625,21149
5/17/2018 4:30,44.43,877.35,10,4,2,2018,137,17,20,19.76,2.458956254,25.53295625,21086
5/17/2018 5:00,43.59,475.25,11,5,2,2018,137,17,20,19.76,2.458956254,25.53295625,21434
5/17/2018 5:30,44.75,527.8,12,5,2,2018,137,17,20,19.76,2.458956254,25.53295625,22337
5/17/2018 6:00,57.35,728.9,13,6,2,2018,137,17,20,19.76,2.458956254,25.53295625,24854
5/17/2018 6:30,48.01,804.25,14,6,2,2018,137,17,20,19.76,2.458956254,25.53295625,27661
5/17/2018 7:00,49.11,761.9,15,7,2,2018,137,17,20,19.76,2.458956254,25.53295625,30394
5/17/2018 7:30,54.85,881.75,16,7,2,2018,137,17,20,19.76,2.458956254,25.53295625,31295
5/17/2018 8:00,57.7,868.35,17,8,2,2018,137,17,20,19.76,2.458956254,25.53295625,30891
5/17/2018 8:30,60.24,821.25,18,8,2,2018,137,17,20,19.76,2.458956254,25.53295625,30555
5/17/2018 9:00,54.88,1310.55,19,9,2,2018,137,17,20,19.76,2.458956254,25.53295625,30231
5/17/2018 9:30,53.17,1021.05,20,9,2,2018,137,17,20,19.76,2.458956254,25.53295625,29443
5/17/2018 10:00,52.47,1201.4,21,10,2,2018,137,17,20,19.76,2.458956254,25.53295625,28764
5/17/2018 10:30,51.53,1483.35,22,10,2,2018,137,17,20,19.76,2.458956254,25.53295625,28258
5/17/2018 11:00,47.53,1731.45,23,11,2,2018,137,17,20,19.76,2.458956254,25.53295625,27959
5/17/2018 11:30,46.64,1648.15,24,11,2,2018,137,17,20,19.76,2.458956254,25.53295625,27747
5/17/2018 12:00,47.04,1521.65,25,12,2,2018,137,17,20,19.76,2.458956254,25.53295625,27750
5/17/2018 12:30,47.82,1638.6,26,12,2,2018,137,17,20,19.76,2.458956254,25.53295625,27417
5/17/2018 13:00,48.29,1383,27,13,2,2018,137,17,20,19.76,2.458956254,25.53295625,27145
5/17/2018 13:30,47.91,1477.5,28,13,2,2018,137,17,20,19.76,2.458956254,25.53295625,26981
5/17/2018 14:00,48.4,1580,29,14,2,2018,137,17,20,19.76,2.458956254,25.53295625,27033
5/17/2018 14:30,47.96,1707,30,14,2,2018,137,17,20,19.76,2.458956254,25.53295625,26956
5/17/2018 15:00,48.7,1364.45,31,15,2,2018,137,17,20,19.76,2.458956254,25.53295625,27201
5/17/2018 15:30,49.36,1098.75,32,15,2,2018,137,17,20,19.76,2.458956254,25.53295625,28031
5/17/2018 16:00,48.53,1295,33,16,2,2018,137,17,20,19.76,2.458956254,25.53295625,29147
5/17/2018 16:30,48.85,1383.3,34,16,2,2018,137,17,20,19.76,2.458956254,25.53295625,30200
5/17/2018 17:00,50.04,1291.05,35,17,2,2018,137,17,20,19.76,2.458956254,25.53295625,31166
5/17/2018 17:30,50.43,1260.6,36,17,2,2018,137,17,20,19.76,2.458956254,25.53295625,31743
5/17/2018 18:00,51.38,1317.1,37,18,2,2018,137,17,20,19.76,2.458956254,25.53295625,32277
5/17/2018 18:30,52.67,1207.9,38,18,2,2018,137,17,20,19.76,2.458956254,25.53295625,32451
5/17/2018 19:00,60.16,714.8,39,19,2,2018,137,17,20,19.76,2.458956254,25.53295625,32611
5/17/2018 19:30,60.02,704.3,40,19,2,2018,137,17,20,19.76,2.458956254,25.53295625,32676
5/17/2018 20:00,59.79,757.1,41,20,2,2018,137,17,20,19.76,2.458956254,25.53295625,32428
5/17/2018 20:30,59.64,875,42,20,2,2018,137,17,20,19.76,2.458956254,25.53295625,32491
5/17/2018 21:00,60.07,844.8,43,21,2,2018,137,17,20,19.76,2.458956254,25.53295625,32523
5/17/2018 21:30,58.38,794.9,44,21,2,2018,137,17,20,19.76,2.458956254,25.53295625,32013
5/17/2018 22:00,54.4,1004,45,22,2,2018,137,17,20,19.76,2.458956254,25.53295625,30668
5/17/2018 22:30,50.45,1590.3,46,22,2,2018,137,17,20,19.76,2.458956254,25.53295625,28740
5/17/2018 23:00,56.89,496.85,47,23,2,2018,137,17,20,19.76,2.458956254,25.53295625,26658
5/17/2018 23:30,60.33,454.6,48,23,2,2018,137,17,20,19.76,2.458956254,25.53295625,25224
5/18/2018 0:00,57.02,508.5,1,0,2,2018,138,18,20,19.47,2.4522355890000003,25.23123559,24026
5/18/2018 0:30,50.97,416.3,2,0,2,2018,138,18,20,19.47,2.4522355890000003,25.23123559,23262
5/18/2018 1:00,45.53,403.75,3,1,2,2018,138,18,20,19.47,2.4522355890000003,25.23123559,22862
5/18/2018 1:30,46.21,406.6,4,1,2,2018,138,18,20,19.47,2.4522355890000003,25.23123559,22745
5/18/2018 2:00,47,297,5,2,2,2018,138,18,20,19.47,2.4522355890000003,25.23123559,22599
5/18/2018 2:30,48.74,484.1,6,2,2,2018,138,18,20,19.47,2.4522355890000003,25.23123559,22368
5/18/2018 3:00,46.38,551.6,7,3,2,2018,138,18,20,19.47,2.4522355890000003,25.23123559,22082
5/18/2018 3:30,46.13,498.6,8,3,2,2018,138,18,20,19.47,2.4522355890000003,25.23123559,21957
5/18/2018 4:00,46.7,323.6,9,4,2,2018,138,18,20,19.47,2.4522355890000003,25.23123559,21956
5/18/2018 4:30,47.56,369.6,10,4,2,2018,138,18,20,19.47,2.4522355890000003,25.23123559,21921
5/18/2018 5:00,46.9,331.5,11,5,2,2018,138,18,20,19.47,2.4522355890000003,25.23123559,22268
5/18/2018 5:30,45.79,453,12,5,2,2018,138,18,20,19.47,2.4522355890000003,25.23123559,23149
5/18/2018 6:00,41.9,1024.5,13,6,2,2018,138,18,20,19.47,2.4522355890000003,25.23123559,25648
5/18/2018 6:30,43.6,1493.1,14,6,2,2018,138,18,20,19.47,2.4522355890000003,25.23123559,27981
5/18/2018 7:00,47.59,511.45,15,7,2,2018,138,18,20,19.47,2.4522355890000003,25.23123559,30479
5/18/2018 7:30,54.54,448.4,16,7,2,2018,138,18,20,19.47,2.4522355890000003,25.23123559,31499
5/18/2018 8:00,52,374.75,17,8,2,2018,138,18,20,19.47,2.4522355890000003,25.23123559,31885
5/18/2018 8:30,48.53,400.25,18,8,2,2018,138,18,20,19.47,2.4522355890000003,25.23123559,31274
5/18/2018 9:00,50.1,999.8,19,9,2,2018,138,18,20,19.47,2.4522355890000003,25.23123559,30882
5/18/2018 9:30,48.82,809.7,20,9,2,2018,138,18,20,19.47,2.4522355890000003,25.23123559,30097
5/18/2018 10:00,48.22,817.2,21,10,2,2018,138,18,20,19.47,2.4522355890000003,25.23123559,29395
5/18/2018 10:30,48.13,1356.5,22,10,2,2018,138,18,20,19.47,2.4522355890000003,25.23123559,28851
5/18/2018 11:00,46.97,1187.45,23,11,2,2018,138,18,20,19.47,2.4522355890000003,25.23123559,28530
5/18/2018 11:30,47.06,1384,24,11,2,2018,138,18,20,19.47,2.4522355890000003,25.23123559,28220
5/18/2018 12:00,46.93,1132.55,25,12,2,2018,138,18,20,19.47,2.4522355890000003,25.23123559,28001
5/18/2018 12:30,45.78,1180.95,26,12,2,2018,138,18,20,19.47,2.4522355890000003,25.23123559,27697
5/18/2018 13:00,46.32,1198.4,27,13,2,2018,138,18,20,19.47,2.4522355890000003,25.23123559,27349
5/18/2018 13:30,46.16,1300,28,13,2,2018,138,18,20,19.47,2.4522355890000003,25.23123559,27009
5/18/2018 14:00,46.64,1301.25,29,14,2,2018,138,18,20,19.47,2.4522355890000003,25.23123559,26926
5/18/2018 14:30,46.42,1344.05,30,14,2,2018,138,18,20,19.47,2.4522355890000003,25.23123559,26809
5/18/2018 15:00,46.2,1105.65,31,15,2,2018,138,18,20,19.47,2.4522355890000003,25.23123559,26934
5/18/2018 15:30,46.76,946.25,32,15,2,2018,138,18,20,19.47,2.4522355890000003,25.23123559,27527
5/18/2018 16:00,46.72,1275.2,33,16,2,2018,138,18,20,19.47,2.4522355890000003,25.23123559,28462
5/18/2018 16:30,48.53,1058.45,34,16,2,2018,138,18,20,19.47,2.4522355890000003,25.23123559,29502
5/18/2018 17:00,54.75,675.4,35,17,2,2018,138,18,20,19.47,2.4522355890000003,25.23123559,30330
5/18/2018 17:30,56.46,661.05,36,17,2,2018,138,18,20,19.47,2.4522355890000003,25.23123559,30879
5/18/2018 18:00,59.7,718.2,37,18,2,2018,138,18,20,19.47,2.4522355890000003,25.23123559,31212
5/18/2018 18:30,61.55,672.25,38,18,2,2018,138,18,20,19.47,2.4522355890000003,25.23123559,31424
5/18/2018 19:00,65.4,562.5,39,19,2,2018,138,18,20,19.47,2.4522355890000003,25.23123559,31637
5/18/2018 19:30,60.16,465.8,40,19,2,2018,138,18,20,19.47,2.4522355890000003,25.23123559,31402
5/18/2018 20:00,59.81,482.45,41,20,2,2018,138,18,20,19.47,2.4522355890000003,25.23123559,31209
5/18/2018 20:30,58.11,524.7,42,20,2,2018,138,18,20,19.47,2.4522355890000003,25.23123559,30982
5/18/2018 21:00,56.56,612.9,43,21,2,2018,138,18,20,19.47,2.4522355890000003,25.23123559,31034
5/18/2018 21:30,55.26,582.5,44,21,2,2018,138,18,20,19.47,2.4522355890000003,25.23123559,30826
5/18/2018 22:00,54.1,722.2,45,22,2,2018,138,18,20,19.47,2.4522355890000003,25.23123559,29866
5/18/2018 22:30,49.19,1008.05,46,22,2,2018,138,18,20,19.47,2.4522355890000003,25.23123559,28355
5/18/2018 23:00,54.34,903.4,47,23,2,2018,138,18,20,19.47,2.4522355890000003,25.23123559,26407
5/18/2018 23:30,58.01,728.45,48,23,2,2018,138,18,20,19.47,2.4522355890000003,25.23123559,24994
5/19/2018 0:00,52.98,534.15,1,0,2,2018,139,19,20,19.27,2.4522355890000003,25.03623559,23766
5/19/2018 0:30,50.45,391.2,2,0,2,2018,139,19,20,19.27,2.4522355890000003,25.03623559,22850
5/19/2018 1:00,50.36,405.25,3,1,2,2018,139,19,20,19.27,2.4522355890000003,25.03623559,22393
5/19/2018 1:30,50.54,408.95,4,1,2,2018,139,19,20,19.27,2.4522355890000003,25.03623559,22284
5/19/2018 2:00,50.46,376.45,5,2,2,2018,139,19,20,19.27,2.4522355890000003,25.03623559,21875
5/19/2018 2:30,50.22,436.55,6,2,2,2018,139,19,20,19.27,2.4522355890000003,25.03623559,21532
5/19/2018 3:00,50.32,284.9,7,3,2,2018,139,19,20,19.27,2.4522355890000003,25.03623559,21124
5/19/2018 3:30,48.65,339.6,8,3,2,2018,139,19,20,19.27,2.4522355890000003,25.03623559,20951
5/19/2018 4:00,48.29,360.2,9,4,2,2018,139,19,20,19.27,2.4522355890000003,25.03623559,20808
5/19/2018 4:30,47.66,293.7,10,4,2,2018,139,19,20,19.27,2.4522355890000003,25.03623559,20490
5/19/2018 5:00,47.19,158.55,11,5,2,2018,139,19,20,19.27,2.4522355890000003,25.03623559,20374
5/19/2018 5:30,45.71,161.45,12,5,2,2018,139,19,20,19.27,2.4522355890000003,25.03623559,20549
5/19/2018 6:00,47.34,263.05,13,6,2,2018,139,19,20,19.27,2.4522355890000003,25.03623559,21700
5/19/2018 6:30,46.56,368.6,14,6,2,2018,139,19,20,19.27,2.4522355890000003,25.03623559,22679
5/19/2018 7:00,51.42,615.35,15,7,2,2018,139,19,20,19.27,2.4522355890000003,25.03623559,23967
5/19/2018 7:30,62.86,489.75,16,7,2,2018,139,19,20,19.27,2.4522355890000003,25.03623559,24600
5/19/2018 8:00,74.03,493.85,17,8,2,2018,139,19,20,19.27,2.4522355890000003,25.03623559,25263
5/19/2018 8:30,76.68,641.5,18,8,2,2018,139,19,20,19.27,2.4522355890000003,25.03623559,25518
5/19/2018 9:00,71.21,887.5,19,9,2,2018,139,19,20,19.27,2.4522355890000003,25.03623559,25702
5/19/2018 9:30,65.28,851.95,20,9,2,2018,139,19,20,19.27,2.4522355890000003,25.03623559,25209
5/19/2018 10:00,64.68,875.75,21,10,2,2018,139,19,20,19.27,2.4522355890000003,25.03623559,24848
5/19/2018 10:30,58.18,894.7,22,10,2,2018,139,19,20,19.27,2.4522355890000003,25.03623559,24145
5/19/2018 11:00,44.79,1067.75,23,11,2,2018,139,19,20,19.27,2.4522355890000003,25.03623559,23502
5/19/2018 11:30,45.81,1082,24,11,2,2018,139,19,20,19.27,2.4522355890000003,25.03623559,22714
5/19/2018 12:00,46.77,1140.9,25,12,2,2018,139,19,20,19.27,2.4522355890000003,25.03623559,21837
5/19/2018 12:30,41.96,1074.9,26,12,2,2018,139,19,20,19.27,2.4522355890000003,25.03623559,21624
5/19/2018 13:00,40.93,1474.45,27,13,2,2018,139,19,20,19.27,2.4522355890000003,25.03623559,21187
5/19/2018 13:30,40.7,1444.9,28,13,2,2018,139,19,20,19.27,2.4522355890000003,25.03623559,21081
5/19/2018 14:00,39.54,1651.95,29,14,2,2018,139,19,20,19.27,2.4522355890000003,25.03623559,20842
5/19/2018 14:30,39.56,1536.2,30,14,2,2018,139,19,20,19.27,2.4522355890000003,25.03623559,20390
5/19/2018 15:00,38.58,1132.15,31,15,2,2018,139,19,20,19.27,2.4522355890000003,25.03623559,20408
5/19/2018 15:30,39.04,1072.85,32,15,2,2018,139,19,20,19.27,2.4522355890000003,25.03623559,20707
5/19/2018 16:00,37.91,1211.2,33,16,2,2018,139,19,20,19.27,2.4522355890000003,25.03623559,21742
5/19/2018 16:30,40.07,1619.65,34,16,2,2018,139,19,20,19.27,2.4522355890000003,25.03623559,22871
5/19/2018 17:00,41.27,1083.25,35,17,2,2018,139,19,20,19.27,2.4522355890000003,25.03623559,24323
5/19/2018 17:30,45.22,850.5,36,17,2,2018,139,19,20,19.27,2.4522355890000003,25.03623559,25269
5/19/2018 18:00,48.31,698.5,37,18,2,2018,139,19,20,19.27,2.4522355890000003,25.03623559,26285
5/19/2018 18:30,51.4,922.65,38,18,2,2018,139,19,20,19.27,2.4522355890000003,25.03623559,26559
5/19/2018 19:00,58.74,682.35,39,19,2,2018,139,19,20,19.27,2.4522355890000003,25.03623559,26943
5/19/2018 19:30,57.13,740.35,40,19,2,2018,139,19,20,19.27,2.4522355890000003,25.03623559,27148
5/19/2018 20:00,57.39,651.6,41,20,2,2018,139,19,20,19.27,2.4522355890000003,25.03623559,27000
5/19/2018 20:30,57.22,763.3,42,20,2,2018,139,19,20,19.27,2.4522355890000003,25.03623559,27066
5/19/2018 21:00,59.58,812.25,43,21,2,2018,139,19,20,19.27,2.4522355890000003,25.03623559,27318
5/19/2018 21:30,57.74,907.6,44,21,2,2018,139,19,20,19.27,2.4522355890000003,25.03623559,27233
5/19/2018 22:00,56.35,855.5,45,22,2,2018,139,19,20,19.27,2.4522355890000003,25.03623559,26672
5/19/2018 22:30,52.02,1079.55,46,22,2,2018,139,19,20,19.27,2.4522355890000003,25.03623559,25556
5/19/2018 23:00,52.48,962.5,47,23,2,2018,139,19,20,19.27,2.4522355890000003,25.03623559,24058
5/19/2018 23:30,51.92,905.5,48,23,2,2018,139,19,20,19.27,2.4522355890000003,25.03623559,22708
5/20/2018 0:00,52.67,937.55,1,0,2,2018,140,20,20,18.87,2.4522355890000003,24.63623559,21568
5/20/2018 0:30,51.79,1069.05,2,0,2,2018,140,20,20,18.87,2.4522355890000003,24.63623559,20718
5/20/2018 1:00,51.14,795.6,3,1,2,2018,140,20,20,18.87,2.4522355890000003,24.63623559,20315
5/20/2018 1:30,50.68,755.3,4,1,2,2018,140,20,20,18.87,2.4522355890000003,24.63623559,20119
5/20/2018 2:00,49.95,701.85,5,2,2,2018,140,20,20,18.87,2.4522355890000003,24.63623559,19706
5/20/2018 2:30,49.83,615.75,6,2,2,2018,140,20,20,18.87,2.4522355890000003,24.63623559,19392
5/20/2018 3:00,44.16,540.1,7,3,2,2018,140,20,20,18.87,2.4522355890000003,24.63623559,19012
5/20/2018 3:30,44.91,557.75,8,3,2,2018,140,20,20,18.87,2.4522355890000003,24.63623559,18795
5/20/2018 4:00,42.02,462.45,9,4,2,2018,140,20,20,18.87,2.4522355890000003,24.63623559,18722
5/20/2018 4:30,42.04,441.9,10,4,2,2018,140,20,20,18.87,2.4522355890000003,24.63623559,18364
5/20/2018 5:00,40.95,413.1,11,5,2,2018,140,20,20,18.87,2.4522355890000003,24.63623559,18169
5/20/2018 5:30,41.57,569,12,5,2,2018,140,20,20,18.87,2.4522355890000003,24.63623559,18174
5/20/2018 6:00,41.07,412.35,13,6,2,2018,140,20,20,18.87,2.4522355890000003,24.63623559,18713
5/20/2018 6:30,45.57,570.75,14,6,2,2018,140,20,20,18.87,2.4522355890000003,24.63623559,19171
5/20/2018 7:00,46.53,561.6,15,7,2,2018,140,20,20,18.87,2.4522355890000003,24.63623559,19802
5/20/2018 7:30,46.77,699.2,16,7,2,2018,140,20,20,18.87,2.4522355890000003,24.63623559,20397
5/20/2018 8:00,43.76,698.4,17,8,2,2018,140,20,20,18.87,2.4522355890000003,24.63623559,21372
5/20/2018 8:30,45.36,638.05,18,8,2,2018,140,20,20,18.87,2.4522355890000003,24.63623559,21890
5/20/2018 9:00,45.11,726.55,19,9,2,2018,140,20,20,18.87,2.4522355890000003,24.63623559,22024
5/20/2018 9:30,45.24,719.25,20,9,2,2018,140,20,20,18.87,2.4522355890000003,24.63623559,22065
5/20/2018 10:00,43.78,823.55,21,10,2,2018,140,20,20,18.87,2.4522355890000003,24.63623559,21882
5/20/2018 10:30,40.77,1077.35,22,10,2,2018,140,20,20,18.87,2.4522355890000003,24.63623559,21809
5/20/2018 11:00,38.72,1235.95,23,11,2,2018,140,20,20,18.87,2.4522355890000003,24.63623559,21710
5/20/2018 11:30,41.71,1120.4,24,11,2,2018,140,20,20,18.87,2.4522355890000003,24.63623559,21572
5/20/2018 12:00,43.01,1145.45,25,12,2,2018,140,20,20,18.87,2.4522355890000003,24.63623559,21532
5/20/2018 12:30,42.12,1045.95,26,12,2,2018,140,20,20,18.87,2.4522355890000003,24.63623559,21189
5/20/2018 13:00,40.93,1161.5,27,13,2,2018,140,20,20,18.87,2.4522355890000003,24.63623559,20786
5/20/2018 13:30,39.67,1079.05,28,13,2,2018,140,20,20,18.87,2.4522355890000003,24.63623559,20453
5/20/2018 14:00,39.34,1109.5,29,14,2,2018,140,20,20,18.87,2.4522355890000003,24.63623559,20256
5/20/2018 14:30,38.94,1224.7,30,14,2,2018,140,20,20,18.87,2.4522355890000003,24.63623559,20281
5/20/2018 15:00,38.26,1133.9,31,15,2,2018,140,20,20,18.87,2.4522355890000003,24.63623559,20669
5/20/2018 15:30,38.81,1074.9,32,15,2,2018,140,20,20,18.87,2.4522355890000003,24.63623559,21263
5/20/2018 16:00,39.47,1357.15,33,16,2,2018,140,20,20,18.87,2.4522355890000003,24.63623559,22501
5/20/2018 16:30,40.49,1211.5,34,16,2,2018,140,20,20,18.87,2.4522355890000003,24.63623559,23713
5/20/2018 17:00,48.16,980.2,35,17,2,2018,140,20,20,18.87,2.4522355890000003,24.63623559,24767
5/20/2018 17:30,50.6,934.5,36,17,2,2018,140,20,20,18.87,2.4522355890000003,24.63623559,25812
5/20/2018 18:00,50.95,897.2,37,18,2,2018,140,20,20,18.87,2.4522355890000003,24.63623559,26806
5/20/2018 18:30,53.1,1066.2,38,18,2,2018,140,20,20,18.87,2.4522355890000003,24.63623559,27550
5/20/2018 19:00,59.88,721.45,39,19,2,2018,140,20,20,18.87,2.4522355890000003,24.63623559,28085
5/20/2018 19:30,59.55,766.85,40,19,2,2018,140,20,20,18.87,2.4522355890000003,24.63623559,28191
5/20/2018 20:00,57.74,790.2,41,20,2,2018,140,20,20,18.87,2.4522355890000003,24.63623559,28223
5/20/2018 20:30,59.65,808,42,20,2,2018,140,20,20,18.87,2.4522355890000003,24.63623559,28199
5/20/2018 21:00,63.67,861.45,43,21,2,2018,140,20,20,18.87,2.4522355890000003,24.63623559,28228
5/20/2018 21:30,67.46,976.7,44,21,2,2018,140,20,20,18.87,2.4522355890000003,24.63623559,27836
